Year,Month,DistrictID,Duration,StatusID,LoanCount,MaxAmount,MinAmount,TotalAmount,AverageAmount
1994,7,58,36,B,2,299088.0,276660.0,575748.0,287874.0
1994,7,58,48,B,1,208128.0,208128.0,208128.0,208128.0
1994,7,58,60,C,1,50460.0,50460.0,50460.0,50460.0
1994,7,58,60,D,1,252060.0,252060.0,252060.0,252060.0
1994,7,59,12,A,2,39576.0,4980.0,44556.0,22278.0
1994,7,59,24,A,3,173808.0,111384.0,429096.0,143032.0
1994,7,59,36,A,2,131292.0,74736.0,206028.0,103014.0
1994,7,59,36,B,2,299088.0,276660.0,575748.0,287874.0
1994,7,59,48,B,1,208128.0,208128.0,208128.0,208128.0
1994,7,59,60,C,1,50460.0,50460.0,50460.0,50460.0
1994,7,59,60,D,1,252060.0,252060.0,252060.0,252060.0
1994,7,6,12,A,2,39576.0,4980.0,44556.0,22278.0
1994,7,6,24,A,3,173808.0,111384.0,429096.0,143032.0
1994,7,6,36,A,2,131292.0,74736.0,206028.0,103014.0
1994,7,6,36,B,2,299088.0,276660.0,575748.0,287874.0
1994,7,6,48,B,1,208128.0,208128.0,208128.0,208128.0
1994,7,6,60,C,1,50460.0,50460.0,50460.0,50460.0
1994,7,6,60,D,1,252060.0,252060.0,252060.0,252060.0
1994,7,60,12,A,2,39576.0,4980.0,44556.0,22278.0
1994,7,60,24,A,3,173808.0,111384.0,429096.0,143032.0
1994,7,60,36,A,2,131292.0,74736.0,206028.0,103014.0
1994,7,60,36,B,2,299088.0,276660.0,575748.0,287874.0
1994,7,60,48,B,1,208128.0,208128.0,208128.0,208128.0
1994,7,60,60,C,1,50460.0,50460.0,50460.0,50460.0
1994,7,60,60,D,1,252060.0,252060.0,252060.0,252060.0
1994,7,61,12,A,2,39576.0,4980.0,44556.0,22278.0
1994,7,61,24,A,3,173808.0,111384.0,429096.0,143032.0
1994,7,61,36,A,2,131292.0,74736.0,206028.0,103014.0
1994,7,61,36,B,2,299088.0,276660.0,575748.0,287874.0
1994,7,61,48,B,1,208128.0,208128.0,208128.0,208128.0
1994,7,61,60,C,1,50460.0,50460.0,50460.0,50460.0
1994,7,61,60,D,1,252060.0,252060.0,252060.0,252060.0
1994,7,62,12,A,2,39576.0,4980.0,44556.0,22278.0
1994,7,62,24,A,3,173808.0,111384.0,429096.0,143032.0
1994,7,62,36,A,2,131292.0,74736.0,206028.0,103014.0
1994,7,62,36,B,2,299088.0,276660.0,575748.0,287874.0
1994,7,62,48,B,1,208128.0,208128.0,208128.0,208128.0
1994,7,62,60,C,1,50460.0,50460.0,50460.0,50460.0
1994,7,62,60,D,1,252060.0,252060.0,252060.0,252060.0
1994,7,63,12,A,2,39576.0,4980.0,44556.0,22278.0
1994,7,63,24,A,3,173808.0,111384.0,429096.0,143032.0
1994,7,63,36,A,2,131292.0,74736.0,206028.0,103014.0
1994,7,63,36,B,2,299088.0,276660.0,575748.0,287874.0
1994,7,63,48,B,1,208128.0,208128.0,208128.0,208128.0
1994,7,63,60,C,1,50460.0,50460.0,50460.0,50460.0
1994,7,63,60,D,1,252060.0,252060.0,252060.0,252060.0
1994,7,64,12,A,2,39576.0,4980.0,44556.0,22278.0
1994,7,64,24,A,3,173808.0,111384.0,429096.0,143032.0
1994,7,64,36,A,2,131292.0,74736.0,206028.0,103014.0
1994,7,64,36,B,2,299088.0,276660.0,575748.0,287874.0
1994,7,64,48,B,1,208128.0,208128.0,208128.0,208128.0
1994,7,64,60,C,1,50460.0,50460.0,50460.0,50460.0
1994,7,64,60,D,1,252060.0,252060.0,252060.0,252060.0
1994,7,65,12,A,2,39576.0,4980.0,44556.0,22278.0
1994,7,65,24,A,3,173808.0,111384.0,429096.0,143032.0
1994,7,65,36,A,2,131292.0,74736.0,206028.0,103014.0
1994,7,65,36,B,2,299088.0,276660.0,575748.0,287874.0
1994,7,65,48,B,1,208128.0,208128.0,208128.0,208128.0
1994,7,65,60,C,1,50460.0,50460.0,50460.0,50460.0
1994,7,65,60,D,1,252060.0,252060.0,252060.0,252060.0
1994,7,66,12,A,2,39576.0,4980.0,44556.0,22278.0
1994,7,66,24,A,3,173808.0,111384.0,429096.0,143032.0
1994,7,66,36,A,2,131292.0,74736.0,206028.0,103014.0
1994,7,66,36,B,2,299088.0,276660.0,575748.0,287874.0
1994,7,66,48,B,1,208128.0,208128.0,208128.0,208128.0
1994,7,66,60,C,1,50460.0,50460.0,50460.0,50460.0
1994,7,66,60,D,1,252060.0,252060.0,252060.0,252060.0
1994,7,67,12,A,2,39576.0,4980.0,44556.0,22278.0
1994,7,67,24,A,3,173808.0,111384.0,429096.0,143032.0
1994,7,67,36,A,2,131292.0,74736.0,206028.0,103014.0
1994,7,67,36,B,2,299088.0,276660.0,575748.0,287874.0
1994,7,67,48,B,1,208128.0,208128.0,208128.0,208128.0
1994,7,67,60,C,1,50460.0,50460.0,50460.0,50460.0
1994,7,67,60,D,1,252060.0,252060.0,252060.0,252060.0
1994,7,68,12,A,2,39576.0,4980.0,44556.0,22278.0
1994,7,68,24,A,3,173808.0,111384.0,429096.0,143032.0
1994,7,68,36,A,2,131292.0,74736.0,206028.0,103014.0
1994,7,68,36,B,2,299088.0,276660.0,575748.0,287874.0
1994,7,68,48,B,1,208128.0,208128.0,208128.0,208128.0
1994,7,68,60,C,1,50460.0,50460.0,50460.0,50460.0
1994,7,68,60,D,1,252060.0,252060.0,252060.0,252060.0
1994,7,69,12,A,2,39576.0,4980.0,44556.0,22278.0
1994,7,69,24,A,3,173808.0,111384.0,429096.0,143032.0
1994,7,69,36,A,2,131292.0,74736.0,206028.0,103014.0
1994,7,69,36,B,2,299088.0,276660.0,575748.0,287874.0
1994,7,69,48,B,1,208128.0,208128.0,208128.0,208128.0
1994,7,69,60,C,1,50460.0,50460.0,50460.0,50460.0
1994,7,69,60,D,1,252060.0,252060.0,252060.0,252060.0
1994,7,7,12,A,2,39576.0,4980.0,44556.0,22278.0
1994,7,7,24,A,3,173808.0,111384.0,429096.0,143032.0
1994,7,7,36,A,2,131292.0,74736.0,206028.0,103014.0
1994,7,7,36,B,2,299088.0,276660.0,575748.0,287874.0
1994,7,7,48,B,1,208128.0,208128.0,208128.0,208128.0
1994,7,7,60,C,1,50460.0,50460.0,50460.0,50460.0
1994,7,7,60,D,1,252060.0,252060.0,252060.0,252060.0
1994,7,70,12,A,2,39576.0,4980.0,44556.0,22278.0
1994,7,70,24,A,3,173808.0,111384.0,429096.0,143032.0
1994,7,70,36,A,2,131292.0,74736.0,206028.0,103014.0
1994,7,70,36,B,2,299088.0,276660.0,575748.0,287874.0
1994,7,70,48,B,1,208128.0,208128.0,208128.0,208128.0
1994,7,70,60,C,1,50460.0,50460.0,50460.0,50460.0
1994,7,70,60,D,1,252060.0,252060.0,252060.0,252060.0
1994,7,71,12,A,2,39576.0,4980.0,44556.0,22278.0
1994,7,71,24,A,3,173808.0,111384.0,429096.0,143032.0
1994,7,71,36,A,2,131292.0,74736.0,206028.0,103014.0
1994,7,71,36,B,2,299088.0,276660.0,575748.0,287874.0
1994,7,71,48,B,1,208128.0,208128.0,208128.0,208128.0
1994,7,71,60,C,1,50460.0,50460.0,50460.0,50460.0
1994,7,71,60,D,1,252060.0,252060.0,252060.0,252060.0
1994,7,72,12,A,2,39576.0,4980.0,44556.0,22278.0
1994,7,72,24,A,3,173808.0,111384.0,429096.0,143032.0
1994,7,72,36,A,2,131292.0,74736.0,206028.0,103014.0
1994,7,72,36,B,2,299088.0,276660.0,575748.0,287874.0
1994,7,72,48,B,1,208128.0,208128.0,208128.0,208128.0
1994,7,72,60,C,1,50460.0,50460.0,50460.0,50460.0
1994,7,72,60,D,1,252060.0,252060.0,252060.0,252060.0
1994,7,73,12,A,2,39576.0,4980.0,44556.0,22278.0
1994,7,73,24,A,3,173808.0,111384.0,429096.0,143032.0
1994,7,73,36,A,2,131292.0,74736.0,206028.0,103014.0
1994,7,73,36,B,2,299088.0,276660.0,575748.0,287874.0
1994,7,73,48,B,1,208128.0,208128.0,208128.0,208128.0
1994,7,73,60,C,1,50460.0,50460.0,50460.0,50460.0
1994,7,73,60,D,1,252060.0,252060.0,252060.0,252060.0
1994,7,74,12,A,2,39576.0,4980.0,44556.0,22278.0
1994,7,74,24,A,3,173808.0,111384.0,429096.0,143032.0
1994,7,74,36,A,2,131292.0,74736.0,206028.0,103014.0
1994,7,74,36,B,2,299088.0,276660.0,575748.0,287874.0
1994,7,74,48,B,1,208128.0,208128.0,208128.0,208128.0
1994,7,74,60,C,1,50460.0,50460.0,50460.0,50460.0
1994,7,74,60,D,1,252060.0,252060.0,252060.0,252060.0
1994,7,75,12,A,2,39576.0,4980.0,44556.0,22278.0
1994,7,75,24,A,3,173808.0,111384.0,429096.0,143032.0
1994,7,75,36,A,2,131292.0,74736.0,206028.0,103014.0
1994,7,75,36,B,2,299088.0,276660.0,575748.0,287874.0
1994,7,75,48,B,1,208128.0,208128.0,208128.0,208128.0
1994,7,75,60,C,1,50460.0,50460.0,50460.0,50460.0
1994,7,75,60,D,1,252060.0,252060.0,252060.0,252060.0
1994,7,76,12,A,2,39576.0,4980.0,44556.0,22278.0
1994,7,76,24,A,3,173808.0,111384.0,429096.0,143032.0
1994,7,76,36,A,2,131292.0,74736.0,206028.0,103014.0
1994,7,76,36,B,2,299088.0,276660.0,575748.0,287874.0
1994,7,76,48,B,1,208128.0,208128.0,208128.0,208128.0
1994,7,76,60,C,1,50460.0,50460.0,50460.0,50460.0
1994,7,76,60,D,1,252060.0,252060.0,252060.0,252060.0
1994,7,77,12,A,2,39576.0,4980.0,44556.0,22278.0
1994,7,77,24,A,3,173808.0,111384.0,429096.0,143032.0
1994,7,77,36,A,2,131292.0,74736.0,206028.0,103014.0
1994,7,77,36,B,2,299088.0,276660.0,575748.0,287874.0
1994,7,77,48,B,1,208128.0,208128.0,208128.0,208128.0
1994,7,77,60,C,1,50460.0,50460.0,50460.0,50460.0
1994,7,77,60,D,1,252060.0,252060.0,252060.0,252060.0
1994,7,8,12,A,2,39576.0,4980.0,44556.0,22278.0
1994,7,8,24,A,3,173808.0,111384.0,429096.0,143032.0
1994,7,8,36,A,2,131292.0,74736.0,206028.0,103014.0
1994,7,8,36,B,2,299088.0,276660.0,575748.0,287874.0
1994,7,8,48,B,1,208128.0,208128.0,208128.0,208128.0
1994,7,8,60,C,1,50460.0,50460.0,50460.0,50460.0
1994,7,8,60,D,1,252060.0,252060.0,252060.0,252060.0
1994,7,9,12,A,2,39576.0,4980.0,44556.0,22278.0
1994,7,9,24,A,3,173808.0,111384.0,429096.0,143032.0
1994,7,9,36,A,2,131292.0,74736.0,206028.0,103014.0
1994,7,9,36,B,2,299088.0,276660.0,575748.0,287874.0
1994,7,9,48,B,1,208128.0,208128.0,208128.0,208128.0
1994,7,9,60,C,1,50460.0,50460.0,50460.0,50460.0
1994,7,9,60,D,1,252060.0,252060.0,252060.0,252060.0
1994,8,1,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,1,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,1,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,1,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,1,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,10,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,10,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,10,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,10,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,10,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,11,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,11,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,11,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,11,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,11,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,12,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,12,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,12,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,12,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,12,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,13,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,13,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,13,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,13,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,13,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,14,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,14,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,14,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,14,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,14,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,15,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,15,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,15,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,15,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,15,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,16,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,16,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,16,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,16,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,16,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,17,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,17,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,17,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,17,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,17,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,18,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,18,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,18,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,18,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,18,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,19,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,19,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,19,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,19,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,19,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,2,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,2,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,2,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,2,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,2,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,20,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,20,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,20,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,20,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,20,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,21,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,21,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,21,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,21,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,21,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,22,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,22,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,22,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,22,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,22,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,23,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,23,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,23,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,23,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,23,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,24,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,24,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,24,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,24,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,24,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,25,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,25,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,25,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,25,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,25,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,26,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,26,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,26,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,26,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,26,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,27,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,27,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,27,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,27,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,27,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,28,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,28,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,28,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,28,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,28,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,29,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,29,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,29,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,29,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,29,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,3,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,3,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,3,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,3,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,3,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,30,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,30,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,30,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,30,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,30,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,31,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,31,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,31,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,31,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,31,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,32,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,32,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,32,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,32,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,32,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,33,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,33,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,33,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,33,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,33,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,34,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,34,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,34,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,34,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,34,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,35,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,35,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,35,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,35,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,35,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,36,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,36,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,36,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,36,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,36,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,37,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,37,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,37,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,37,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,37,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,38,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,38,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,38,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,38,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,38,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,39,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,39,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,39,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,39,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,39,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,4,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,4,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,4,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,4,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,4,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,40,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,40,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,40,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,40,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,40,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,41,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,41,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,41,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,41,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,41,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,42,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,42,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,42,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,42,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,42,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,43,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,43,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,43,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,43,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,43,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,44,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,44,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,44,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,44,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,44,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,45,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,45,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,45,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,45,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,45,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,46,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,46,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,46,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,46,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,46,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,47,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,47,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,47,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,47,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,47,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,48,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,48,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,48,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,48,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,48,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,49,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,49,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,49,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,49,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,49,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,5,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,5,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,5,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,5,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,5,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,50,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,50,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,50,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,50,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,50,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,51,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,51,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,51,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,51,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,51,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,52,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,52,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,52,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,52,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,52,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,53,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,53,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,53,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,53,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,53,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,54,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,54,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,54,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,54,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,54,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,55,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,55,24,A,2,121896.0,79632.0,201528.0,100764.0
1994,8,55,36,A,2,224604.0,120888.0,345492.0,172746.0
1994,8,55,48,A,2,323472.0,172080.0,495552.0,247776.0
1994,8,55,60,C,1,189300.0,189300.0,189300.0,189300.0
1994,8,56,12,A,3,74688.0,14628.0,135084.0,45028.0
1994,8,56,24,A,2,121896.0,79632.0,201528.0,100764.0
