1461,NULL,NULL,1344454.60
1462,4335.00,NULL,473782.10
1463,2805.00,NULL,486207.00
1464,2984.00,NULL,292219.80
1465,2984.00,NULL,292219.80
1466,4469.00,NULL,786092.70
1467,2508.00,NULL,205083.50
1468,2349.00,NULL,287538.10
1469,2107.00,NULL,374271.90
147,3016.00,NULL,654432.60
1470,3213.40,NULL,1710319.40
1471,3213.40,NULL,1710319.40
1472,3986.00,NULL,475245.90
1473,2770.00,NULL,420991.50
1474,3213.40,NULL,1535336.20
1475,1727.00,NULL,895829.80
1476,6361.00,NULL,767190.10
1478,NULL,NULL,2419347.70
1479,3826.00,NULL,338147.60
148,3016.00,NULL,654432.60
1480,8936.00,NULL,1076166.10
1481,1980.00,NULL,432843.50
1482,5505.00,NULL,411238.80
1483,3213.40,NULL,1525047.00
1484,3213.40,NULL,1525047.00
1485,4150.00,NULL,2193012.30
1486,4150.00,NULL,2193012.30
1487,NULL,NULL,223731.50
1488,2260.00,NULL,228851.10
1489,2236.00,NULL,805094.90
149,1993.00,NULL,89502.30
1490,2892.00,NULL,522182.00
1491,NULL,NULL,776162.10
1492,NULL,NULL,4565111.40
1493,2256.00,NULL,431875.70
1494,2256.00,NULL,431875.70
1495,3744.00,NULL,902936.70
1496,4353.00,NULL,352244.40
1497,3796.00,NULL,403655.50
1498,3796.00,NULL,403655.50
1499,14399.70,128544.00,1753234.70
15,3592.00,NULL,216751.30
150,4422.10,NULL,1902746.40
1500,NULL,NULL,357869.80
1501,4233.00,35904.00,386647.50
1502,3611.00,NULL,283595.60
1503,3239.00,NULL,611330.10
1504,3239.00,NULL,611330.10
1505,2077.00,99696.00,4873625.00
1506,3176.00,NULL,543664.90
1507,3176.00,NULL,543664.90
1508,2457.00,NULL,422774.80
1509,13935.20,182640.00,1636313.90
151,7384.00,NULL,3166473.40
1510,7870.00,NULL,1792350.40
1511,4114.70,148140.00,2160295.20
1512,9195.00,NULL,753616.40
1513,NULL,NULL,3472132.20
1514,4598.00,NULL,1318280.40
1516,8602.00,71064.00,1860759.90
1517,4387.00,NULL,1502717.70
1518,1933.00,NULL,149007.70
1519,1933.00,NULL,149007.70
152,2242.00,NULL,387643.00
1520,4725.00,NULL,641386.30
1521,6594.00,NULL,739964.30
1522,9222.00,NULL,2175959.00
1523,2821.00,NULL,280346.60
1524,NULL,NULL,2320710.30
1525,6605.00,NULL,777013.00
1526,6605.00,NULL,777013.00
1527,1870.00,NULL,425311.40
1528,9291.00,NULL,1321106.60
1529,4831.00,NULL,1186659.30
153,NULL,NULL,814869.90
1530,2220.00,NULL,555146.20
1531,7439.00,NULL,1527343.40
1532,7439.00,NULL,1527343.40
1533,6239.30,74772.00,842845.00
1534,4128.00,NULL,475935.60
1535,1246.40,NULL,1653677.70
1536,3863.00,NULL,2488294.10
1537,NULL,NULL,2292012.50
1539,1903.00,NULL,313896.10
154,3417.00,NULL,193875.40
1540,4516.00,NULL,1198314.50
1541,4516.00,NULL,1198314.50
1542,3175.00,NULL,822424.60
1543,3175.00,NULL,822424.60
1546,3587.00,NULL,139290.30
1547,3587.00,NULL,139290.30
1548,2491.00,NULL,406644.60
1549,2491.00,NULL,406644.60
155,3417.00,NULL,193875.40
1550,NULL,NULL,549216.20
1554,4375.50,52512.00,1097769.30
1555,7213.00,NULL,2757773.30
1556,8500.00,NULL,6610663.10
1557,9767.00,NULL,2175200.10
1558,2948.00,NULL,724505.90
1559,6950.00,NULL,1456208.10
156,3969.00,NULL,275453.80
1561,1668.00,NULL,507532.80
1562,1668.00,NULL,507532.80
1563,3331.00,NULL,1341897.70
1564,3484.00,NULL,1370164.60
1565,3581.00,NULL,1501133.00
1566,3282.00,NULL,638326.00
1567,1607.00,NULL,221302.70
1568,1607.00,NULL,221302.70
1569,6189.00,NULL,2823583.40
157,6904.00,NULL,955769.00
1570,6189.00,NULL,2823583.40
1571,5822.00,NULL,934572.20
1572,2608.00,NULL,545811.10
1574,NULL,NULL,475917.50
1575,3924.00,NULL,720353.10
1576,3924.00,NULL,720353.10
1577,3601.00,NULL,187387.30
1578,2368.90,NULL,1519421.90
1579,NULL,NULL,1402994.50
158,7370.20,88440.00,2535955.10
1580,7853.00,NULL,1663252.70
1581,3297.00,NULL,665754.60
1582,3206.00,NULL,250150.90
1583,12799.00,NULL,3786399.80
1584,NULL,NULL,513083.50
1585,9327.00,NULL,1125768.60
1586,9327.00,NULL,1125768.60
1587,1690.00,NULL,552369.00
1588,NULL,NULL,1758530.50
1589,6889.00,NULL,2190046.40
159,7370.20,88440.00,2535955.10
1590,6272.00,NULL,977977.20
1591,1982.00,NULL,127543.70
1592,3493.00,NULL,775423.60
1593,3493.00,NULL,775423.60
1594,18352.00,185544.00,378125.60
1595,8431.00,NULL,799353.30
1596,5513.00,NULL,721830.00
1597,3319.00,NULL,240988.00
1598,2916.00,NULL,572844.50
1599,9720.00,NULL,1369660.80
16,3592.00,NULL,216751.30
160,13160.00,NULL,1341992.30
1600,9720.00,NULL,1369660.80
1601,3421.00,NULL,997568.60
1602,3421.00,NULL,997568.60
1603,2128.00,NULL,167835.60
1604,2128.00,NULL,167835.60
1605,3043.00,NULL,300477.50
1606,NULL,NULL,651127.10
1607,3249.80,NULL,2245658.50
1608,10409.20,23520.00,711363.60
1609,10409.20,23520.00,711363.60
161,NULL,NULL,235735.50
1610,NULL,NULL,2095563.50
1611,4416.00,NULL,1132789.70
1612,4416.00,NULL,1132789.70
1613,4755.00,NULL,3307120.60
1614,6508.00,NULL,1098854.20
1615,NULL,NULL,857979.60
1616,6411.00,NULL,1244493.50
1617,9426.00,NULL,814573.20
1618,3264.00,NULL,934107.80
1619,5599.00,NULL,4791785.70
162,NULL,NULL,742484.00
1620,5599.00,NULL,4791785.70
1621,NULL,NULL,774052.70
1622,2410.00,NULL,132077.40
1623,2098.00,NULL,222272.30
1624,8272.00,NULL,728660.70
1625,8272.00,NULL,728660.70
1628,NULL,NULL,3443315.10
1629,4142.00,NULL,3057264.20
163,2932.00,NULL,374618.30
1630,4142.00,NULL,3057264.20
1631,2067.00,NULL,137233.10
1632,2066.00,NULL,145196.10
1633,5534.00,NULL,256976.50
1634,5534.00,NULL,256976.50
1635,3813.00,NULL,433675.20
1636,3813.00,NULL,433675.20
1637,11447.00,NULL,1317229.20
1638,2227.00,NULL,197116.50
1639,7004.00,NULL,2714397.20
164,4251.00,NULL,1422931.70
1640,7297.00,NULL,1949856.90
1641,3080.00,NULL,157084.00
1642,3606.00,NULL,613321.60
1643,NULL,NULL,266447.70
1644,2290.00,NULL,324902.70
1645,2980.00,NULL,421038.30
1646,NULL,NULL,132695.20
1647,NULL,NULL,749623.90
1648,6195.00,NULL,1052503.50
1649,6195.00,NULL,1052503.50
165,NULL,NULL,54000.00
1650,NULL,NULL,743964.90
1651,6888.00,NULL,1057492.00
1653,2314.00,NULL,293303.10
1654,5084.00,NULL,1270735.60
1655,5213.00,NULL,727383.10
1656,4439.00,NULL,836081.60
1657,7743.00,NULL,902643.40
1658,1852.00,NULL,281240.70
1659,3074.00,NULL,500442.20
166,NULL,NULL,54000.00
1660,NULL,NULL,1164844.70
1661,1974.00,NULL,385389.30
1662,8107.30,389136.00,2851976.20
1663,7819.00,45336.00,2428507.90
1664,2731.00,NULL,303579.50
1665,2731.00,NULL,303579.50
1666,2272.00,NULL,173739.30
1667,2272.00,NULL,173739.30
1668,5874.00,NULL,3655499.10
1669,6953.00,NULL,316779.20
167,NULL,NULL,1334275.60
1670,11129.00,NULL,1714698.60
1671,2705.00,NULL,494290.20
1672,2705.00,NULL,494290.20
1673,2059.00,NULL,388356.10
1674,2173.00,NULL,420462.70
1675,NULL,NULL,2229142.60
1676,9834.00,NULL,712392.70
1677,9834.00,NULL,712392.70
1679,NULL,NULL,61891.30
168,NULL,NULL,333222.60
1680,NULL,NULL,2547089.40
1681,11603.70,125472.00,1335993.80
1682,7158.00,NULL,589742.90
1683,3053.00,NULL,806924.00
1684,3053.00,NULL,806924.00
1685,7297.00,NULL,3428830.90
1686,5254.00,NULL,454333.40
1687,5254.00,NULL,454333.40
1688,2100.00,NULL,558375.90
1689,3432.00,NULL,526872.00
169,14985.50,NULL,2190432.80
1690,14707.00,NULL,2559352.20
1691,8319.00,NULL,2607181.10
1692,NULL,NULL,103598.00
1693,5814.00,NULL,634613.80
1694,5814.00,NULL,634613.80
1696,2463.00,NULL,853238.80
1697,5139.00,NULL,1401842.20
1698,5139.00,NULL,1401842.20
1699,9120.00,NULL,1282098.10
17,2444.00,NULL,208214.00
170,14985.50,NULL,2190432.80
1700,9086.00,NULL,3675545.50
1701,9086.00,NULL,3675545.50
1702,2387.00,NULL,281480.50
1703,2760.00,NULL,473780.90
1704,2760.00,NULL,473780.90
1705,20109.70,125472.00,2589201.90
1706,20109.70,125472.00,2589201.90
1707,NULL,NULL,2175213.50
1709,3816.00,NULL,2845678.00
171,1845.00,NULL,629122.40
1710,5174.00,NULL,1896568.10
1711,3819.00,NULL,2076319.30
1712,3819.00,NULL,2076319.30
1713,6113.00,NULL,1279449.00
1714,9134.00,NULL,1606138.40
1717,3688.00,NULL,4174277.80
1718,7394.00,NULL,2461480.20
1719,6759.00,NULL,519771.10
172,1845.00,NULL,629122.40
1720,3305.00,NULL,705548.00
1721,3305.00,NULL,705548.00
1722,1794.00,NULL,415698.60
1723,NULL,NULL,725086.50
1724,2655.00,NULL,770290.60
1725,3607.00,NULL,477716.20
1726,3607.00,NULL,477716.20
1727,6224.00,NULL,720428.50
1728,6224.00,NULL,720428.50
1729,4069.00,NULL,1180124.80
173,2272.00,NULL,227380.90
1730,2681.00,NULL,288172.10
1731,6046.00,NULL,1012183.40
1733,2166.00,NULL,407224.70
1734,4127.00,NULL,36800.00
1735,4127.00,NULL,36800.00
1736,NULL,NULL,431677.40
1737,16857.20,NULL,1193051.90
1738,16857.20,NULL,1193051.90
174,NULL,NULL,1533259.60
1741,3214.00,NULL,145052.30
1742,7949.00,NULL,1179059.70
1743,3104.00,NULL,603044.10
1744,2161.00,NULL,343579.90
1745,NULL,NULL,631140.30
1746,2122.00,NULL,208673.80
1747,2122.00,NULL,208673.80
1748,2132.00,NULL,495599.00
1749,2425.00,NULL,603942.20
175,4815.00,NULL,658679.10
1750,5950.00,NULL,2638174.70
1751,7505.00,NULL,623026.80
1752,2024.00,NULL,244707.30
1753,4524.00,NULL,534091.00
1754,4877.00,NULL,1754014.40
1755,10294.70,100080.00,608124.70
1756,7156.00,NULL,88593.30
1757,7156.00,NULL,88593.30
1758,3140.00,NULL,932369.10
1759,3103.00,NULL,385665.60
176,3823.00,NULL,780271.20
1760,3734.00,NULL,848810.90
1761,NULL,NULL,1618061.40
1762,8070.80,NULL,5975499.60
1763,NULL,NULL,45000.00
1764,NULL,NULL,570751.80
1765,1250.80,NULL,3965442.20
1768,3259.00,NULL,2153509.00
1769,2124.00,NULL,122247.30
1770,2124.00,NULL,122247.30
1771,3417.00,NULL,241220.20
1772,12922.10,NULL,2987416.60
1774,2224.00,NULL,241181.50
1775,NULL,NULL,2845263.70
1776,2122.00,NULL,368052.90
1777,10056.00,NULL,128338.80
1778,10056.00,NULL,128338.80
1779,6814.00,NULL,2342303.60
178,2312.00,NULL,440791.70
1780,2149.00,NULL,382281.10
1781,3574.00,NULL,425053.00
1782,4060.00,NULL,1555905.40
1783,8011.00,NULL,1121047.50
1784,5902.00,NULL,813310.50
1785,1984.00,NULL,175348.70
1786,2695.00,NULL,202972.80
1787,2695.00,NULL,202972.80
1788,NULL,NULL,3289272.80
1789,3467.00,NULL,865000.50
179,NULL,NULL,122913.90
1790,2100.00,NULL,437226.10
1791,11931.00,NULL,1596801.60
1792,2162.00,NULL,358306.50
1793,3425.20,123300.00,2083468.60
1794,2065.00,NULL,432774.70
1795,4788.00,NULL,1136242.70
1796,4663.00,NULL,658949.90
1797,4663.00,NULL,658949.90
1798,3140.00,NULL,328531.50
1799,7303.00,NULL,3420680.70
18,2444.00,NULL,208214.00
180,NULL,NULL,544394.00
1800,8118.00,NULL,1728781.50
1801,2204.00,NULL,408298.10
1802,2204.00,NULL,408298.10
1803,6080.00,NULL,467993.10
1806,1657.70,NULL,2086041.50
1807,6966.00,NULL,568627.60
1808,6966.00,NULL,568627.60
1809,1546.00,NULL,222003.10
181,3079.00,NULL,722577.40
1810,2315.00,NULL,715203.10
1811,NULL,NULL,713592.50
1812,3729.00,NULL,3290693.60
1813,3729.00,NULL,3290693.60
1814,7125.00,NULL,1489251.90
1815,5724.00,NULL,1224750.00
1816,2762.80,165780.00,1258372.50
1817,3666.00,NULL,1001385.90
1818,3666.00,NULL,1001385.90
1819,4119.00,NULL,1261377.20
182,3079.00,NULL,722577.40
1820,2292.00,NULL,304113.70
1821,7338.00,NULL,1085916.60
1822,3171.00,NULL,287921.60
1823,5506.00,NULL,1459477.40
1824,NULL,NULL,1414587.10
1825,9498.00,NULL,201257.20
1826,6619.00,NULL,2981281.80
1827,6619.00,NULL,2981281.80
1828,10624.70,NULL,2094555.60
1829,7263.00,NULL,1703619.80
183,3419.00,NULL,401486.60
1830,9985.00,NULL,1515537.80
1831,1657.70,NULL,4931190.60
1832,8822.00,NULL,1833007.10
1833,7549.00,NULL,2081433.40
1834,3781.00,NULL,197621.50
1835,3781.00,NULL,197621.50
1836,5219.00,NULL,3950605.10
1837,2277.00,NULL,398899.30
1838,2277.00,NULL,398899.30
1839,2601.00,NULL,245076.90
184,3419.00,NULL,401486.60
1840,2601.00,NULL,245076.90
1841,NULL,NULL,2487184.20
1842,3443.00,NULL,1862766.80
1843,2943.00,NULL,449586.50
1844,3024.00,NULL,287312.80
1845,3024.00,NULL,287312.80
1846,NULL,NULL,208811.40
1847,11527.00,NULL,1003995.80
1848,2705.00,NULL,171618.30
1849,1625.00,NULL,245877.20
185,4544.00,NULL,1887223.20
1850,4433.00,NULL,744009.20
1851,4557.20,164052.00,3678761.30
1852,3981.00,191088.00,1201802.50
1853,2599.00,NULL,298564.90
1854,3700.00,NULL,466848.90
1856,7903.00,NULL,823934.50
1857,7903.00,NULL,823934.50
186,3891.00,NULL,1594109.10
1860,9606.00,NULL,2208369.00
1861,2757.00,NULL,937831.60
1862,13204.00,NULL,4318743.60
1863,NULL,NULL,412675.60
1864,10288.00,NULL,3545794.00
1865,10288.00,NULL,3545794.00
1866,NULL,NULL,3634519.90
1867,8761.00,NULL,2209439.50
1868,NULL,NULL,415555.30
1869,2655.00,NULL,432105.50
187,2988.00,NULL,464116.90
1870,2655.00,NULL,432105.50
1871,NULL,NULL,503444.00
1872,9715.00,NULL,2677842.90
1873,9715.00,NULL,2677842.90
1874,3737.00,NULL,3278715.00
1875,4173.00,NULL,439011.80
1876,NULL,NULL,3113677.50
1877,2106.00,NULL,282236.20
1878,2106.00,NULL,282236.20
1879,4052.00,NULL,745550.70
188,2030.00,NULL,84418.00
1880,4708.00,NULL,569129.10
1881,3063.00,NULL,219115.00
1882,3063.00,NULL,219115.00
1883,6284.00,NULL,3153102.40
1884,NULL,NULL,367838.50
1885,6551.00,NULL,1868010.80
1886,3263.00,NULL,275260.60
1887,1837.00,NULL,274959.20
1888,2253.00,NULL,247378.50
1889,5431.00,NULL,375672.10
189,3991.00,NULL,260418.60
1890,8004.00,NULL,2520012.10
1891,5150.00,NULL,339984.30
1892,1975.00,NULL,448600.70
1893,1975.00,NULL,448600.70
1894,1933.00,NULL,219767.90
1895,NULL,NULL,33400.00
1896,NULL,NULL,485810.50
1897,3088.00,NULL,899085.60
1898,8109.00,NULL,2161525.40
1899,9935.00,NULL,699365.10
19,3629.00,NULL,785858.00
190,3420.00,NULL,2405393.80
1900,7103.00,NULL,1208379.50
1901,7103.00,NULL,1208379.50
1903,2865.00,NULL,478092.20
1904,7692.00,NULL,858072.10
1905,7596.00,NULL,420771.10
1906,3638.00,NULL,122035.50
1907,2390.00,NULL,129713.50
1908,2998.00,NULL,740969.20
1909,11816.00,NULL,1336397.30
191,3420.00,NULL,2405393.80
1910,2560.00,NULL,239119.30
1911,1825.00,NULL,367081.00
1912,3377.00,NULL,1348458.70
1913,8094.20,194256.00,2358454.60
1914,5758.00,NULL,856224.50
1915,5758.00,NULL,856224.50
1916,1917.00,NULL,369885.70
1917,8094.20,388512.00,3824773.60
1919,1983.00,NULL,380458.80
192,8694.00,NULL,980210.50
1920,NULL,NULL,309738.40
1921,5504.00,NULL,962026.30
1922,5504.00,NULL,962026.30
1923,NULL,NULL,768338.60
1924,2443.00,NULL,542639.30
1925,NULL,NULL,108613.90
1926,NULL,NULL,108613.90
1927,7550.00,NULL,1177720.90
1928,7550.00,NULL,1177720.90
1929,7859.00,NULL,1708742.10
193,7926.00,NULL,1847752.50
1930,1837.00,NULL,413342.70
1931,2086.00,NULL,155474.50
1932,6227.00,NULL,804322.90
1934,3303.00,NULL,125965.00
1935,2376.00,NULL,541449.80
1936,12822.00,NULL,1701250.90
1937,12822.00,NULL,1701250.90
1938,5341.00,NULL,1954371.60
1939,3234.00,NULL,340737.40
194,2281.00,NULL,472950.30
1940,3234.00,NULL,340737.40
1941,2694.00,NULL,560259.00
1942,2694.00,NULL,560259.00
1943,2033.00,NULL,603245.60
1944,10124.00,78936.00,1626580.40
1945,7088.00,NULL,2273893.60
1946,3353.00,NULL,6027802.80
1947,NULL,NULL,474171.70
1948,9958.00,NULL,1619103.40
1949,9958.00,NULL,1619103.40
195,3458.00,NULL,655451.80
1950,3425.00,NULL,135376.50
1951,2017.00,NULL,162139.10
1952,6258.00,NULL,3871815.40
1953,6258.00,NULL,3871815.40
1954,3806.00,NULL,845669.90
1955,NULL,NULL,1536820.70
1956,3628.00,NULL,468243.60
1957,5763.00,NULL,1708961.50
1958,5763.00,NULL,1708961.50
1959,3124.00,NULL,176500.20
196,3458.00,NULL,655451.80
1960,2642.00,NULL,205944.90
1961,1536.00,NULL,792569.50
1962,2265.00,NULL,233538.60
1963,3220.00,NULL,296850.10
1964,1931.00,NULL,478177.00
1965,7887.00,NULL,2090371.10
1966,3385.00,NULL,480071.80
1967,9160.00,NULL,1847307.20
1968,9160.00,NULL,1847307.20
1969,2137.00,NULL,380631.90
197,3728.00,NULL,930518.70
1970,4113.00,NULL,1246542.90
1971,NULL,NULL,2444819.70
1972,NULL,NULL,975109.90
1973,2850.00,NULL,607974.60
1974,3137.00,NULL,377460.70
1975,3137.00,NULL,377460.70
1976,3595.00,NULL,746424.10
1977,2743.00,NULL,203691.40
1978,1977.60,NULL,3506504.40
1979,2145.00,NULL,467355.80
198,NULL,NULL,281452.50
1980,NULL,NULL,1715572.50
1981,5683.00,NULL,2350971.00
1982,4964.00,NULL,962162.50
1983,4964.00,NULL,962162.50
1984,3343.00,NULL,802906.00
1985,12425.00,64224.00,751561.20
1986,12425.00,64224.00,751561.20
1988,4783.00,NULL,1716609.00
1989,11226.60,NULL,3621245.00
199,1788.00,NULL,878267.50
1990,11226.60,NULL,3621245.00
1991,3597.00,NULL,546374.90
1993,3573.00,NULL,2224111.90
1994,3573.00,NULL,2224111.90
1995,9078.00,NULL,795278.70
1996,8172.00,NULL,3273195.40
1997,3623.00,NULL,237924.00
1998,NULL,NULL,209395.90
1999,NULL,NULL,791860.60
2,10638.70,80952.00,3151479.30
20,3072.00,NULL,2329572.90
200,1788.00,NULL,878267.50
2000,12749.00,NULL,480170.30
2001,1581.70,NULL,977179.70
2002,3422.00,NULL,823131.00
2003,3422.00,NULL,823131.00
2004,4656.00,NULL,2640523.20
2005,NULL,NULL,1239880.00
2006,8104.00,NULL,1147945.60
2007,8104.00,NULL,1147945.60
2008,16067.30,189792.00,1180861.20
2009,2156.00,NULL,69798.00
201,3044.00,NULL,240345.20
2010,2122.00,NULL,413541.00
2011,2806.00,NULL,255026.70
2012,2806.00,NULL,255026.70
2013,2372.60,NULL,2551620.60
2015,9626.00,NULL,762260.80
2016,2640.00,NULL,284763.30
2017,2640.00,NULL,284763.30
2018,5454.00,NULL,2931952.60
2019,1578.00,NULL,233093.70
202,NULL,NULL,2755587.30
2020,1578.00,NULL,233093.70
2021,2164.00,NULL,729641.30
2022,NULL,NULL,308015.10
2023,NULL,NULL,308015.10
2024,3275.00,NULL,204993.90
2025,5562.00,NULL,502256.70
2026,5562.00,NULL,502256.70
2027,2554.00,NULL,276039.10
2028,2554.00,NULL,276039.10
2029,3009.00,NULL,889318.00
203,2013.00,NULL,404885.40
2030,3898.00,NULL,1294210.10
2031,2447.00,NULL,525072.20
2032,3804.00,NULL,662583.90
2033,3804.00,NULL,662583.90
2034,2125.00,NULL,606061.70
2035,2125.00,NULL,606061.70
2037,5530.00,NULL,485076.60
2038,4730.00,NULL,3475457.50
2039,5087.00,NULL,786104.60
204,2013.00,NULL,404885.40
2040,5955.00,NULL,2535464.10
2041,9588.00,NULL,838855.10
2042,NULL,NULL,431002.70
2043,4926.00,NULL,604322.50
2044,2123.00,NULL,3238239.00
2045,7968.00,NULL,1265868.20
2046,7968.00,NULL,1265868.20
2047,2757.00,NULL,765860.10
2048,NULL,NULL,156747.60
2049,2249.00,NULL,741214.80
205,5671.00,NULL,1054678.10
2050,2249.00,NULL,741214.80
2051,2128.00,NULL,634204.50
2052,2128.00,NULL,634204.50
2053,3311.00,NULL,501500.00
2054,1934.00,NULL,202377.60
2055,NULL,NULL,1661452.90
2056,13758.00,NULL,1150432.30
2057,NULL,NULL,5169792.40
2058,14658.00,NULL,6288972.00
2059,2159.00,NULL,261877.10
206,NULL,NULL,1081240.20
2060,2159.00,NULL,261877.10
2061,2221.00,NULL,113402.60
2062,2221.00,NULL,113402.60
2063,13585.00,141948.00,1354822.10
2064,3482.00,NULL,727621.10
2065,6765.00,NULL,1782804.90
2066,11996.30,NULL,4288568.40
2067,4689.00,NULL,879147.50
2068,3554.00,NULL,137705.30
2069,3285.00,NULL,527256.50
207,3486.00,NULL,362097.30
2070,5502.00,NULL,2052772.40
2071,2058.00,NULL,387671.60
2072,9026.90,NULL,591340.10
2073,7858.00,NULL,1527728.70
2074,3227.00,NULL,1212683.60
2075,2071.00,NULL,218162.50
2076,2529.00,NULL,325756.90
2077,1626.00,NULL,270679.20
2078,NULL,NULL,907736.90
2079,3028.00,NULL,484741.90
208,4221.00,NULL,3083077.80
2080,NULL,NULL,1949045.50
2081,4607.00,NULL,1017289.10
2082,2500.00,NULL,150049.90
2083,21634.00,172272.00,1345645.90
2084,2768.00,NULL,519165.80
2085,2768.00,NULL,519165.80
2086,NULL,NULL,33400.00
2087,NULL,NULL,124100.00
2088,4472.00,NULL,1513294.60
2089,9680.00,NULL,640075.50
209,4221.00,NULL,3083077.80
2090,9680.00,NULL,640075.50
2091,1604.00,NULL,236032.90
2092,NULL,NULL,4352249.10
2093,6709.00,NULL,2231006.50
2094,6709.00,NULL,2231006.50
2095,6610.00,NULL,733448.90
2096,4954.00,NULL,797005.20
2097,6554.00,NULL,340173.20
2098,6554.00,NULL,340173.20
2099,1978.00,NULL,907082.40
21,NULL,NULL,661403.90
210,17342.00,104808.00,2581448.70
2100,2631.00,NULL,658253.40
2101,2631.00,NULL,658253.40
2102,8050.00,NULL,1593785.50
2103,8934.00,NULL,1964599.20
2104,9431.00,NULL,1035180.70
2105,NULL,NULL,42535.10
2106,3666.00,NULL,250213.90
2107,3666.00,NULL,250213.90
2108,5432.00,NULL,893061.40
2109,1998.00,NULL,164263.00
211,17342.00,104808.00,2581448.70
2110,9979.00,NULL,1356402.00
2111,2713.00,NULL,159590.10
2112,2366.00,NULL,387521.60
2113,3827.00,NULL,1938205.30
2114,2279.00,NULL,540339.00
2115,2279.00,NULL,540339.00
2116,3317.00,NULL,378180.80
2117,NULL,NULL,1932190.00
2118,NULL,NULL,852899.10
2119,1989.00,NULL,77081.10
212,2139.00,NULL,173367.80
2121,14238.80,NULL,3747267.90
2122,9545.00,NULL,3906271.80
2123,NULL,NULL,300640.30
2124,NULL,NULL,1151165.30
2125,NULL,NULL,300083.80
2126,NULL,NULL,2347329.10
2128,6307.00,NULL,1474576.40
2129,NULL,NULL,4297859.30
2130,9739.00,NULL,1570570.30
2131,3722.00,NULL,716384.60
2132,3722.00,NULL,716384.60
2133,1709.00,NULL,320598.30
2134,1709.00,NULL,320598.30
2135,6749.00,NULL,1711884.50
2136,13070.00,248148.00,2516425.20
2137,6685.00,NULL,1643369.20
2138,5270.00,NULL,369727.80
2139,2011.00,NULL,288398.90
2140,2011.00,NULL,288398.90
2141,7336.00,30060.00,2192293.70
2142,4829.00,NULL,2588862.10
2143,4829.00,NULL,2588862.10
2144,NULL,NULL,1504303.20
2145,NULL,NULL,560610.50
2146,8351.00,NULL,2669886.50
2147,3052.00,NULL,921600.30
2148,17627.00,202788.00,4837986.30
2149,2877.00,NULL,578944.80
215,6985.30,27456.00,2890719.20
2150,2170.00,NULL,168252.60
2151,2170.00,NULL,168252.60
2152,2343.00,NULL,963051.80
2153,7510.00,43200.00,481558.10
2154,4315.00,NULL,1208896.50
2155,3432.00,NULL,1536351.00
2156,4314.00,NULL,3330429.90
2157,5429.00,NULL,3758379.30
2158,NULL,NULL,405609.30
2159,3231.00,NULL,818655.50
216,NULL,NULL,588663.20
2160,6003.00,NULL,294692.50
2161,1785.00,NULL,892185.80
2162,1785.00,NULL,892185.80
2163,1722.00,NULL,222968.40
2164,8818.00,NULL,2628673.70
2165,8818.00,NULL,2628673.70
2166,8033.20,96396.00,4108891.90
2167,NULL,NULL,535455.80
2168,NULL,NULL,135744.00
2169,NULL,NULL,135744.00
217,1987.00,NULL,80837.20
2170,4031.00,NULL,369270.30
2171,6956.00,NULL,997382.70
2172,1712.00,NULL,717864.30
2173,6527.00,NULL,1135650.30
2174,5002.00,NULL,286587.20
2175,3850.00,NULL,634104.10
2176,3037.00,NULL,1622883.40
2177,7850.00,NULL,1759071.60
2178,8605.00,NULL,573619.00
2179,2514.00,NULL,265570.50
218,13667.00,NULL,1242390.30
2180,6746.00,NULL,1345446.80
2181,13152.00,165960.00,4751818.50
2182,2508.00,NULL,440551.80
2183,2508.00,NULL,440551.80
2184,2303.00,NULL,381742.20
2185,NULL,NULL,3919165.50
2186,5803.00,NULL,3677224.20
2187,2552.00,NULL,709677.00
2188,2552.00,NULL,709677.00
2189,4731.00,NULL,575764.70
219,NULL,NULL,3209816.50
2190,8033.20,385584.00,1226566.00
2191,8033.20,385584.00,1226566.00
2192,13312.00,NULL,2870499.80
2193,13312.00,NULL,2870499.80
2194,5925.00,NULL,1538121.20
2195,14941.80,239460.00,3371901.10
2196,2302.00,NULL,169121.00
2197,5162.00,NULL,6083680.00
2198,3035.00,NULL,145248.40
2199,3035.00,NULL,145248.40
22,4032.00,NULL,413049.20
2200,9896.00,NULL,2642219.80
2201,2824.00,NULL,525726.30
2202,2824.00,NULL,525726.30
2203,9131.00,NULL,999217.80
2204,NULL,NULL,777148.50
2205,14445.80,143676.00,1577246.20
2206,7794.00,NULL,2041723.80
2207,9385.00,NULL,1979614.30
2208,9385.00,NULL,1979614.30
2209,1996.00,NULL,683729.20
221,6780.00,NULL,709781.70
2210,1996.00,NULL,683729.20
2211,2347.00,NULL,252084.30
2212,9834.00,NULL,3034006.90
2213,4113.00,NULL,697851.40
2214,9921.00,NULL,2332672.30
2215,2567.00,NULL,589106.30
2216,9694.50,NULL,4602266.40
2217,9694.50,NULL,4602266.40
2218,3684.00,NULL,1169878.90
2219,3684.00,NULL,1169878.90
222,NULL,NULL,29400.00
2220,7692.00,NULL,1779708.60
2221,7692.00,NULL,1779708.60
2222,2047.00,NULL,805566.50
2223,12000.10,NULL,1502253.20
2224,1674.00,NULL,141386.90
2225,8084.00,NULL,2553905.90
2226,7369.00,NULL,1633906.90
2227,8351.00,NULL,1285376.90
2228,6387.00,NULL,3162946.00
2229,11012.10,NULL,2595636.80
223,5954.00,NULL,1895868.60
